EP_href,EP_id,first,last,league,position,season,gp,g,a,plus_minus
https://www.eliteprospects.com/player/45159/scott-trask,45159,scott,trask,qmjhl,LW,2009-2010,46,3,1,1.0
https://www.eliteprospects.com/player/32880/nick-huard,32880,nick,huard,qmjhl,C,2009-2010,4,2,2,1.0
https://www.eliteprospects.com/player/17660/alexander-fomin,17660,alexander,fomin,qmjhl,F,2009-2010,15,2,2,-1.0
https://www.eliteprospects.com/player/37094/christopher-giroux,37094,christopher,giroux,qmjhl,C/LW,2009-2010,32,2,2,-11.0
https://www.eliteprospects.com/player/45157/olivier-d-aoust,45157,olivier,d,qmjhl,LW,2009-2010,44,2,2,2.0
https://www.eliteprospects.com/player/37449/guillaume-tougas,37449,guillaume,tougas,qmjhl,D,2009-2010,17,1,3,-9.0
https://www.eliteprospects.com/player/32867/brad-yetman,32867,brad,yetman,qmjhl,D,2009-2010,20,1,3,-3.0
https://www.eliteprospects.com/player/37631/chris-beauchamp,37631,chris,beauchamp,qmjhl,C,2009-2010,21,1,3,-5.0
https://www.eliteprospects.com/player/56054/stephen-woodworth,56054,stephen,woodworth,qmjhl,D,2009-2010,24,1,3,4.0
https://www.eliteprospects.com/player/45259/sean-girard,45259,sean,girard,qmjhl,D,2009-2010,32,1,3,-5.0
https://www.eliteprospects.com/player/68120/samuel-noreau,68120,samuel,noreau,qmjhl,D,2009-2010,34,1,3,-16.0
https://www.eliteprospects.com/player/45253/danny-chiasson,45253,danny,chiasson,qmjhl,C,2009-2010,41,1,3,-10.0
https://www.eliteprospects.com/player/45138/jason-seed,45138,jason,seed,qmjhl,D,2009-2010,46,1,3,-7.0
https://www.eliteprospects.com/player/37600/guillaume-rousseau,37600,guillaume,rousseau,qmjhl,D,2009-2010,51,1,3,-3.0
https://www.eliteprospects.com/player/37086/michael-trudel,37086,michael,trudel,qmjhl,D,2009-2010,57,1,3,-11.0
https://www.eliteprospects.com/player/55797/jamie-bishop,55797,jamie,bishop,qmjhl,D,2009-2010,25,0,4,-4.0
https://www.eliteprospects.com/player/68581/alexandre-bolduc,68581,alexandre,bolduc,qmjhl,D,2009-2010,29,0,4,-1.0
https://www.eliteprospects.com/player/45279/alex-filiatrault,45279,alex,filiatrault,qmjhl,D,2009-2010,53,0,4,-15.0
https://www.eliteprospects.com/player/45270/jonathan-racine,45270,jonathan,racine,qmjhl,D,2009-2010,55,0,4,-9.0
https://www.eliteprospects.com/player/17671/yevgeni-solomonov,17671,yevgeni,solomonov,qmjhl,RW/LW,2009-2010,7,3,0,5.0
https://www.eliteprospects.com/player/37080/andrew-wigginton,37080,andrew,wigginton,qmjhl,C,2009-2010,27,3,0,-7.0
https://www.eliteprospects.com/player/37466/pierre-luc-coulombe,37466,pierre,luc,qmjhl,D,2009-2010,15,2,1,-1.0
https://www.eliteprospects.com/player/65480/mathieu-girard,65480,mathieu,girard,qmjhl,C,2009-2010,23,2,1,-5.0
https://www.eliteprospects.com/player/56613/tyler-howe,56613,tyler,howe,qmjhl,RW/D,2009-2010,29,2,1,2.0
https://www.eliteprospects.com/player/45247/jeremie-janneteau,45247,jeremie,janneteau,qmjhl,C,2009-2010,30,2,1,-2.0
https://www.eliteprospects.com/player/37076/jordan-bernier,37076,jordan,bernier,qmjhl,LW,2009-2010,5,1,2,0.0
https://www.eliteprospects.com/player/32877/philippe-fontaine,32877,philippe,fontaine,qmjhl,LW,2009-2010,23,1,2,-4.0
https://www.eliteprospects.com/player/37279/myles-micallef,37279,myles,micallef,qmjhl,D,2009-2010,26,1,2,-1.0
https://www.eliteprospects.com/player/45100/alexis-bernier,45100,alexis,bernier,qmjhl,D,2009-2010,39,1,2,-12.0
https://www.eliteprospects.com/player/45131/mathieu-guertin,45131,mathieu,guertin,qmjhl,LW,2009-2010,39,1,2,-1.0
https://www.eliteprospects.com/player/37461/nick-samoluk,37461,nick,samoluk,qmjhl,C,2009-2010,40,1,2,-10.0
https://www.eliteprospects.com/player/45099/jordan-moore,45099,jordan,moore,qmjhl,D,2009-2010,45,1,2,-13.0
https://www.eliteprospects.com/player/37492/brendan-wright,37492,brendan,wright,qmjhl,LW,2009-2010,46,1,2,-6.0
https://www.eliteprospects.com/player/45125/pierre-luc-lacombe,45125,pierre,luc,qmjhl,C,2009-2010,14,0,3,-5.0
https://www.eliteprospects.com/player/37463/william-plourde,37463,william,plourde,qmjhl,D,2009-2010,18,0,3,-7.0
https://www.eliteprospects.com/player/60429/antoine-quevillon,60429,antoine,quevillon,qmjhl,RW,2009-2010,25,0,3,2.0
https://www.eliteprospects.com/player/58355/jeremy-barriault,58355,jeremy,barriault,qmjhl,D,2009-2010,27,0,3,-4.0
https://www.eliteprospects.com/player/37532/patrick-downe,37532,patrick,downe,qmjhl,D,2009-2010,50,0,3,-2.0
https://www.eliteprospects.com/player/45161/dillon-donnelly,45161,dillon,donnelly,qmjhl,D,2009-2010,51,0,3,4.0
https://www.eliteprospects.com/player/37579/spencer-metcalfe,37579,spencer,metcalfe,qmjhl,D,2009-2010,61,0,3,4.0
https://www.eliteprospects.com/player/68259/alexandre-lemieux,68259,alexandre,lemieux,qmjhl,C,2009-2010,4,2,0,0.0
https://www.eliteprospects.com/player/65189/frederic-tanguay,65189,frederic,tanguay,qmjhl,LW,2009-2010,20,2,0,4.0
https://www.eliteprospects.com/player/37288/philip-michael-devos,37288,philip,michael,qmjhl,C,2010-2011,68,47,67,29.0
https://www.eliteprospects.com/player/32869/gabriel-levesque,32869,gabriel,levesque,qmjhl,C/D,2010-2011,68,37,70,33.0
https://www.eliteprospects.com/player/45261/jonathan-huberdeau,45261,jonathan,huberdeau,qmjhl,LW,2010-2011,67,43,62,59.0
https://www.eliteprospects.com/player/18097/ondrej-palat,18097,ondrej,palat,qmjhl,LW,2010-2011,61,39,57,37.0
https://www.eliteprospects.com/player/32885/sean-couturier,32885,sean,couturier,qmjhl,C,2010-2011,58,36,60,55.0
https://www.eliteprospects.com/player/32872/jonathan-marchessault,32872,jonathan,marchessault,qmjhl,LW/RW,2010-2011,68,40,55,33.0
https://www.eliteprospects.com/player/44594/zack-phillips,44594,zack,phillips,qmjhl,C/RW,2010-2011,67,38,57,48.0
https://www.eliteprospects.com/player/45160/alex-saulnier,45160,alex,saulnier,qmjhl,C,2010-2011,65,25,60,7.0
https://www.eliteprospects.com/player/37537/etienne-brodeur,37537,etienne,brodeur,qmjhl,LW,2010-2011,68,53,30,22.0
https://www.eliteprospects.com/player/22855/jonathan-hazen,22855,jonathan,hazen,qmjhl,RW,2010-2011,62,41,42,-16.0
https://www.eliteprospects.com/player/23459/guillaume-asselin,23459,guillaume,asselin,qmjhl,RW,2010-2011,66,35,47,9.0
https://www.eliteprospects.com/player/32863/michael-kirkpatrick,32863,michael,kirkpatrick,qmjhl,RW/C,2010-2011,63,31,51,47.0
https://www.eliteprospects.com/player/19046/joel-champagne,19046,joel,champagne,qmjhl,C,2010-2011,68,24,58,31.0
https://www.eliteprospects.com/player/19429/ben-duffy,19429,ben,duffy,qmjhl,C,2010-2011,68,37,44,13.0
https://www.eliteprospects.com/player/17726/marek-hrivik,17726,marek,hrivik,qmjhl,LW/C,2010-2011,59,38,41,-8.0
https://www.eliteprospects.com/player/45134/jean-gabriel-pageau,45134,jean,gabriel,qmjhl,C,2010-2011,67,32,47,23.0
https://www.eliteprospects.com/player/23201/david-labrecque,23201,david,labrecque,qmjhl,C,2010-2011,58,27,48,17.0
https://www.eliteprospects.com/player/37451/felix-lefrancois,37451,felix,lefrancois,qmjhl,C,2010-2011,65,26,49,2.0
https://www.eliteprospects.com/player/32873/benjamin-casavant,32873,benjamin,casavant,qmjhl,LW,2010-2011,68,31,42,18.0
https://www.eliteprospects.com/player/45155/allain-saulnier,45155,allain,saulnier,qmjhl,RW,2010-2011,68,31,40,-2.0
https://www.eliteprospects.com/player/19353/andrej-nestrasil,19353,andrej,nestrasil,qmjhl,C/W,2010-2011,58,19,51,13.0
https://www.eliteprospects.com/player/37455/ryan-kavanagh,37455,ryan,kavanagh,qmjhl,D,2010-2011,68,17,53,8.0
https://www.eliteprospects.com/player/37468/sebastien-trudeau,37468,sebastien,trudeau,qmjhl,RW,2010-2011,68,33,36,26.0
https://www.eliteprospects.com/player/68740/philippe-maillet,68740,philippe,maillet,qmjhl,C,2010-2011,67,31,38,7.0
https://www.eliteprospects.com/player/37303/yanni-gourde,37303,yanni,gourde,qmjhl,W/C,2010-2011,68,26,42,28.0
https://www.eliteprospects.com/player/37312/brandon-hynes,37312,brandon,hynes,qmjhl,RW,2010-2011,66,33,34,-1.0
https://www.eliteprospects.com/player/68593/alex-belzile,68593,alex,belzile,qmjhl,RW/C,2010-2011,64,27,40,-4.0
https://www.eliteprospects.com/player/45282/phillip-danault,45282,phillip,danault,qmjhl,C,2010-2011,64,23,44,17.0
https://www.eliteprospects.com/player/37064/jonathan-lessard,37064,jonathan,lessard,qmjhl,LW,2010-2011,62,37,29,7.0
https://www.eliteprospects.com/player/24635/stanislav-galiyev,24635,stanislav,galiyev,qmjhl,RW/LW,2010-2011,64,37,28,36.0
https://www.eliteprospects.com/player/44601/zach-o-brien,44601,zach,o,qmjhl,RW/C,2010-2011,58,29,36,27.0
https://www.eliteprospects.com/player/37572/tye-mcginn,37572,tye,mcginn,qmjhl,LW/RW,2010-2011,42,31,33,30.0
https://www.eliteprospects.com/player/36719/michael-bournival,36719,michael,bournival,qmjhl,W/C,2010-2011,56,28,36,4.0
https://www.eliteprospects.com/player/45162/trevor-parkes,45162,trevor,parkes,qmjhl,RW,2010-2011,60,33,29,26.0
https://www.eliteprospects.com/player/33846/steven-anthony,33846,steven,anthony,qmjhl,LW/C,2010-2011,61,23,37,35.0
https://www.eliteprospects.com/player/76324/charles-hudon,76324,charles,hudon,qmjhl,LW/RW,2010-2011,63,23,37,26.0
https://www.eliteprospects.com/player/62035/david-rose,62035,david,rose,qmjhl,RW,2010-2011,62,22,38,19.0
https://www.eliteprospects.com/player/17500/ryan-bourque,17500,ryan,bourque,qmjhl,C/LW,2010-2011,49,26,33,14.0
https://www.eliteprospects.com/player/37543/michael-chaput,37543,michael,chaput,qmjhl,C/LW,2010-2011,62,25,34,23.0
https://www.eliteprospects.com/player/31615/louis-leblanc,31615,louis,leblanc,qmjhl,C/RW,2010-2011,51,26,32,20.0
https://www.eliteprospects.com/player/27302/frederick-roy,27302,frederick,roy,qmjhl,C,2010-2011,65,26,32,24.0
https://www.eliteprospects.com/player/34751/tomas-jurco,34751,tomas,jurco,qmjhl,LW/RW,2010-2011,60,31,25,46.0
https://www.eliteprospects.com/player/70379/tomas-filippi,70379,tomas,filippi,qmjhl,C/RW,2010-2011,62,27,29,28.0
https://www.eliteprospects.com/player/9007/viktor-hertzberg,9007,viktor,hertzberg,qmjhl,LW/RW,2010-2011,48,24,32,5.0
https://www.eliteprospects.com/player/37441/jerome-leduc,37441,jerome,leduc,qmjhl,D,2010-2011,61,18,38,-1.0
https://www.eliteprospects.com/player/37596/alex-lavoie,37596,alex,lavoie,qmjhl,C/RW,2010-2011,62,24,31,17.0
https://www.eliteprospects.com/player/37276/jeremy-gouchie,37276,jeremy,gouchie,qmjhl,LW,2010-2011,66,19,36,20.0
https://www.eliteprospects.com/player/37073/olivier-dame-malka,37073,olivier,dame,qmjhl,D,2010-2011,64,16,39,16.0
https://www.eliteprospects.com/player/37480/martin-lefebvre,37480,martin,lefebvre,qmjhl,D,2010-2011,65,10,45,16.0
https://www.eliteprospects.com/player/45144/carl-gelinas,45144,carl,gelinas,qmjhl,LW,2010-2011,68,26,28,-20.0
https://www.eliteprospects.com/player/23204/philippe-paradis,23204,philippe,paradis,qmjhl,C/W,2010-2011,59,23,30,19.0
https://www.eliteprospects.com/player/45274/olivier-archambault,45274,olivier,archambault,qmjhl,LW,2010-2011,65,20,33,-7.0
https://www.eliteprospects.com/player/37274/francis-meilleur,37274,francis,meilleur,qmjhl,D,2010-2011,67,8,45,28.0
https://www.eliteprospects.com/player/37578/vincent-barnard,37578,vincent,barnard,qmjhl,D,2010-2011,68,22,30,21.0
https://www.eliteprospects.com/player/37484/jean-philippe-mathieu,37484,jean,philippe,qmjhl,D,2010-2011,66,16,36,20.0
https://www.eliteprospects.com/player/19074/samuel-morneau,19074,samuel,morneau,qmjhl,C,2010-2011,67,30,21,-1.0
https://www.eliteprospects.com/player/37467/david-gilbert,37467,david,gilbert,qmjhl,C,2010-2011,52,28,23,22.0
https://www.eliteprospects.com/player/45275/jean-francois-leblanc,45275,jean,francois,qmjhl,C,2010-2011,63,19,32,-36.0
https://www.eliteprospects.com/player/36740/jonathan-brunelle,36740,jonathan,brunelle,qmjhl,LW,2010-2011,68,16,35,17.0
https://www.eliteprospects.com/player/32884/marc-olivier-vachon,32884,marc,olivier,qmjhl,RW,2010-2011,59,23,27,8.0
https://www.eliteprospects.com/player/56033/martin-frk,56033,martin,frk,qmjhl,RW,2010-2011,62,22,28,-14.0
https://www.eliteprospects.com/player/43855/lukas-cingel,43855,lukas,cingel,qmjhl,RW/LW,2010-2011,68,18,32,-22.0
https://www.eliteprospects.com/player/37472/samuel-carrier,37472,samuel,carrier,qmjhl,D,2010-2011,61,11,39,40.0
https://www.eliteprospects.com/player/23119/guillaume-goulet,23119,guillaume,goulet,qmjhl,RW,2010-2011,59,30,19,-6.0
https://www.eliteprospects.com/player/31516/jarrad-struthers,31516,jarrad,struthers,qmjhl,LW,2010-2011,65,25,24,-1.0
https://www.eliteprospects.com/player/37522/devon-macausland,37522,devon,macausland,qmjhl,C,2010-2011,68,19,30,-13.0
https://www.eliteprospects.com/player/37501/alex-wall,37501,alex,wall,qmjhl,D,2010-2011,68,6,43,42.0
https://www.eliteprospects.com/player/45137/philippe-halley,45137,philippe,halley,qmjhl,C,2010-2011,67,27,21,33.0
https://www.eliteprospects.com/player/45271/yannick-veilleux,45271,yannick,veilleux,qmjhl,LW,2010-2011,68,19,29,-9.0
https://www.eliteprospects.com/player/19428/brandon-gormley,19428,brandon,gormley,qmjhl,D,2010-2011,47,13,35,-16.0
https://www.eliteprospects.com/player/37072/stefan-fournier,37072,stefan,fournier,qmjhl,RW,2010-2011,67,20,27,11.0
https://www.eliteprospects.com/player/37280/logan-shaw,37280,logan,shaw,qmjhl,RW/C,2010-2011,68,26,20,-18.0
https://www.eliteprospects.com/player/36737/philippe-lefebvre,36737,philippe,lefebvre,qmjhl,LW,2010-2011,60,19,27,26.0
https://www.eliteprospects.com/player/45118/cory-macintosh,45118,cory,macintosh,qmjhl,LW,2010-2011,61,14,32,-19.0
https://www.eliteprospects.com/player/58562/anton-zlobin,58562,anton,zlobin,qmjhl,RW/LW,2010-2011,59,23,22,10.0
https://www.eliteprospects.com/player/37469/mikael-tam,37469,mikael,tam,qmjhl,D,2010-2011,68,19,26,36.0
https://www.eliteprospects.com/player/37539/pierre-olivier-morin,37539,pierre,olivier,qmjhl,C,2010-2011,59,15,30,21.0
https://www.eliteprospects.com/player/34842/mirko-hofflin,34842,mirko,hofflin,qmjhl,C/W,2010-2011,54,14,31,15.0
https://www.eliteprospects.com/player/37422/nathan-beaulieu,37422,nathan,beaulieu,qmjhl,D,2010-2011,65,12,33,44.0
https://www.eliteprospects.com/player/37273/nicolas-chouinard,37273,nicolas,chouinard,qmjhl,C,2010-2011,61,21,23,18.0
https://www.eliteprospects.com/player/37283/maximilien-le-sieur,37283,maximilien,le,qmjhl,RW,2010-2011,68,16,28,7.0
https://www.eliteprospects.com/player/13583/gleason-fournier,13583,gleason,fournier,qmjhl,D,2010-2011,57,12,32,-4.0
https://www.eliteprospects.com/player/37536/eric-gelinas,37536,eric,gelinas,qmjhl,D,2010-2011,62,12,32,15.0
https://www.eliteprospects.com/player/37592/nicolas-therrien,37592,nicolas,therrien,qmjhl,D,2010-2011,68,12,32,7.0
https://www.eliteprospects.com/player/37437/nicolas-deslauriers,37437,nicolas,deslauriers,qmjhl,LW/RW,2010-2011,48,13,30,22.0
https://www.eliteprospects.com/player/45164/xavier-ouellet,45164,xavier,ouellet,qmjhl,D,2010-2011,67,8,35,27.0
https://www.eliteprospects.com/player/37524/daniel-pettersson,37524,daniel,pettersson,qmjhl,C,2010-2011,52,24,18,3.0
https://www.eliteprospects.com/player/13782/jonathan-bonneau,13782,jonathan,bonneau,qmjhl,LW,2010-2011,63,23,19,-12.0
https://www.eliteprospects.com/player/45284/yannick-dube,45284,yannick,dube,qmjhl,LW,2010-2011,59,17,25,10.0
https://www.eliteprospects.com/player/37574/christian-ouellet,37574,christian,ouellet,qmjhl,RW,2010-2011,56,15,27,15.0
https://www.eliteprospects.com/player/40244/denis-kindl,40244,denis,kindl,qmjhl,C,2010-2011,63,22,19,-9.0
https://www.eliteprospects.com/player/36721/antoine-houde-caron,36721,antoine,houde,qmjhl,LW,2010-2011,64,16,25,8.0
https://www.eliteprospects.com/player/30902/simon-despres,30902,simon,despres,qmjhl,D,2010-2011,47,13,28,29.0
https://www.eliteprospects.com/player/37499/pier-antoine-dion,37499,pier,antoine,qmjhl,C,2010-2011,65,24,16,6.0
https://www.eliteprospects.com/player/59731/jess-tanguy,59731,jess,tanguy,qmjhl,C,2010-2011,58,19,21,14.0
https://www.eliteprospects.com/player/45128/alexandre-comtois,45128,alexandre,comtois,qmjhl,C,2010-2011,68,17,23,-18.0
https://www.eliteprospects.com/player/45242/matthew-hobbs,45242,matthew,hobbs,qmjhl,D,2010-2011,65,16,24,-5.0
https://www.eliteprospects.com/player/40157/marc-alain-begin,40157,marc,alain,qmjhl,C,2010-2011,68,15,25,-11.0
https://www.eliteprospects.com/player/36742/charles-landry,36742,charles,landry,qmjhl,D,2010-2011,57,11,29,26.0
https://www.eliteprospects.com/player/37069/vincent-arseneau,37069,vincent,arseneau,qmjhl,LW/RW,2010-2011,61,19,20,9.0
https://www.eliteprospects.com/player/56061/darcy-ashley,56061,darcy,ashley,qmjhl,RW,2010-2011,63,19,20,-21.0
https://www.eliteprospects.com/player/45156/raphael-bussieres,45156,raphael,bussieres,qmjhl,LW/RW,2010-2011,66,17,22,-31.0
https://www.eliteprospects.com/player/34799/adam-polasek,34799,adam,polasek,qmjhl,D,2010-2011,61,7,32,0.0
https://www.eliteprospects.com/player/13584/alex-emond,13584,alex,emond,qmjhl,LW/C,2010-2011,54,20,18,-4.0
https://www.eliteprospects.com/player/46012/peter-sakaris,46012,peter,sakaris,qmjhl,LW/RW,2010-2011,32,18,20,12.0
https://www.eliteprospects.com/player/88677/dan-milan,88677,dan,milan,qmjhl,D,2010-2011,68,14,24,-26.0
https://www.eliteprospects.com/player/56643/marc-olivier-brouillard,56643,marc,olivier,qmjhl,RW,2010-2011,66,11,26,-7.0
https://www.eliteprospects.com/player/37074/jeremie-blain,37074,jeremie,blain,qmjhl,D,2010-2011,40,2,35,17.0
https://www.eliteprospects.com/player/37556/jessyko-bernard,37556,jessyko,bernard,qmjhl,RW,2010-2011,64,25,11,-44.0
https://www.eliteprospects.com/player/37558/charles-bety,37558,charles,bety,qmjhl,C,2010-2011,66,24,12,-9.0
https://www.eliteprospects.com/player/22861/alex-noel,22861,alex,noel,qmjhl,W,2010-2011,63,14,22,5.0
https://www.eliteprospects.com/player/18807/hugo-laporte,18807,hugo,laporte,qmjhl,D,2010-2011,61,9,27,-16.0
https://www.eliteprospects.com/player/19048/samuel-groulx,19048,samuel,groulx,qmjhl,D,2010-2011,62,8,28,15.0
https://www.eliteprospects.com/player/37281/morgan-ellis,37281,morgan,ellis,qmjhl,D,2010-2011,65,8,28,-27.0
https://www.eliteprospects.com/player/36731/nicolas-larocque-marcoux,36731,nicolas,larocque,qmjhl,LW,2010-2011,49,16,19,-4.0
https://www.eliteprospects.com/player/37452/patrick-delisle-houde,37452,patrick,delisle,qmjhl,C,2010-2011,56,16,19,-21.0
https://www.eliteprospects.com/player/36722/tommy-tremblay,36722,tommy,tremblay,qmjhl,LW,2010-2011,61,14,21,19.0
https://www.eliteprospects.com/player/56060/ryan-tesink,56060,ryan,tesink,qmjhl,C/W,2010-2011,59,8,27,26.0
https://www.eliteprospects.com/player/37305/pierre-luc-pelletier,37305,pierre,luc,qmjhl,D,2010-2011,67,6,29,32.0
https://www.eliteprospects.com/player/37065/cameron-critchlow,37065,cameron,critchlow,qmjhl,LW,2010-2011,65,15,19,13.0
https://www.eliteprospects.com/player/32886/andrew-randazzo,32886,andrew,randazzo,qmjhl,D,2010-2011,64,9,25,30.0
https://www.eliteprospects.com/player/37520/simon-jodoin,37520,simon,jodoin,qmjhl,D,2010-2011,61,8,26,-3.0
https://www.eliteprospects.com/player/37575/yoan-pinette,37575,yoan,pinette,qmjhl,RW,2010-2011,61,16,17,2.0
https://www.eliteprospects.com/player/45260/gabriel-bourret,45260,gabriel,bourret,qmjhl,D,2010-2011,63,8,25,26.0
https://www.eliteprospects.com/player/37523/matt-bissonnette,37523,matt,bissonnette,qmjhl,C/W,2010-2011,43,7,26,-4.0
https://www.eliteprospects.com/player/36743/olivier-hotte,36743,olivier,hotte,qmjhl,D,2010-2011,64,6,27,13.0
https://www.eliteprospects.com/player/36734/joe-dube,36734,joe,dube,qmjhl,C,2010-2011,60,17,15,7.0
https://www.eliteprospects.com/player/18793/alexandre-touchette,18793,alexandre,touchette,qmjhl,C,2010-2011,37,15,17,0.0
https://www.eliteprospects.com/player/37535/billy-lacasse,37535,billy,lacasse,qmjhl,LW/C,2010-2011,61,15,17,-26.0
https://www.eliteprospects.com/player/45247/jeremie-janneteau,45247,jeremie,janneteau,qmjhl,C,2010-2011,68,13,19,-28.0
https://www.eliteprospects.com/player/34749/adam-janosik,34749,adam,janosik,qmjhl,D,2010-2011,60,7,25,17.0
https://www.eliteprospects.com/player/45126/rock-regimbald,45126,rock,regimbald,qmjhl,C,2010-2011,67,7,25,-14.0
https://www.eliteprospects.com/player/37424/kevin-gagne,37424,kevin,gagne,qmjhl,D,2010-2011,59,6,26,37.0
https://www.eliteprospects.com/player/45122/steve-lebel,45122,steve,lebel,qmjhl,LW,2010-2011,68,17,14,-1.0
https://www.eliteprospects.com/player/37425/stephen-macaulay,37425,stephen,macaulay,qmjhl,LW/C,2010-2011,58,15,16,14.0
https://www.eliteprospects.com/player/18878/travis-mcisaac,18878,travis,mcisaac,qmjhl,C,2010-2011,68,15,16,-13.0
https://www.eliteprospects.com/player/45152/samuel-henley,45152,samuel,henley,qmjhl,C/LW,2010-2011,64,13,18,13.0
https://www.eliteprospects.com/player/37085/marc-olivier-mimar,37085,marc,olivier,qmjhl,RW,2010-2011,43,12,19,-6.0
https://www.eliteprospects.com/player/37583/mathieu-gagnon,37583,mathieu,gagnon,qmjhl,D,2010-2011,67,4,27,6.0
https://www.eliteprospects.com/player/37459/alexandre-durette,37459,alexandre,durette,qmjhl,C,2010-2011,67,21,9,-37.0
https://www.eliteprospects.com/player/88921/andre-bouvet-morrissette,88921,andre,bouvet,qmjhl,RW,2010-2011,65,16,14,4.0
https://www.eliteprospects.com/player/37440/michael-beaudry,37440,michael,beaudry,qmjhl,C,2010-2011,68,12,18,-14.0
https://www.eliteprospects.com/player/36727/danick-gauthier,36727,danick,gauthier,qmjhl,C/LW,2010-2011,65,11,19,21.0
https://www.eliteprospects.com/player/23467/charles-olivier-roussel,23467,charles,olivier,qmjhl,D,2010-2011,59,5,25,17.0
https://www.eliteprospects.com/player/40263/pierre-durepos,40263,pierre,durepos,qmjhl,D,2010-2011,68,3,27,48.0
https://www.eliteprospects.com/player/62716/rob-de-fulviis,62716,rob,de,qmjhl,C,2010-2011,61,15,14,-18.0
https://www.eliteprospects.com/player/37581/mitchell-porowski,37581,mitchell,porowski,qmjhl,LW,2010-2011,64,14,15,6.0
https://www.eliteprospects.com/player/37087/emrik-guillemette,37087,emrik,guillemette,qmjhl,RW/LW,2010-2011,61,13,16,-10.0
https://www.eliteprospects.com/player/45143/brent-andrews,45143,brent,andrews,qmjhl,LW,2010-2011,68,12,17,-22.0
https://www.eliteprospects.com/player/45572/jason-kelly,45572,jason,kelly,qmjhl,C,2010-2011,59,11,18,-44.0
https://www.eliteprospects.com/player/37544/garrett-clarke,37544,garrett,clarke,qmjhl,D/LW,2010-2011,57,6,23,-4.0
https://www.eliteprospects.com/player/19427/kirill-kabanov,19427,kirill,kabanov,qmjhl,RW/LW,2010-2011,39,11,17,8.0
https://www.eliteprospects.com/player/37438/christophe-losier,37438,christophe,losier,qmjhl,C,2010-2011,48,8,20,9.0
https://www.eliteprospects.com/player/45281/maxim-lamarche,45281,maxim,lamarche,qmjhl,D,2010-2011,67,4,24,-40.0
https://www.eliteprospects.com/player/76342/axel-rioux,76342,axel,rioux,qmjhl,RW,2010-2011,62,10,17,10.0
https://www.eliteprospects.com/player/77231/igor-levitsky,77231,igor,levitsky,qmjhl,LW/RW,2010-2011,64,10,17,-6.0
https://www.eliteprospects.com/player/34836/konrad-abeltshauser,34836,konrad,abeltshauser,qmjhl,D,2010-2011,58,8,19,-36.0
https://www.eliteprospects.com/player/37075/jeremie-malouin,37075,jeremie,malouin,qmjhl,LW,2010-2011,67,8,19,-8.0
https://www.eliteprospects.com/player/9692/lars-lundin,9692,lars,lundin,qmjhl,D,2010-2011,44,5,22,5.0
https://www.eliteprospects.com/player/79616/artyom-sergeyev,79616,artyom,sergeyev,qmjhl,D,2010-2011,64,5,22,-13.0
https://www.eliteprospects.com/player/88910/carl-antoine-delisle,88910,carl,antoine,qmjhl,C,2010-2011,66,12,14,-2.0
https://www.eliteprospects.com/player/37693/dylan-anderson,37693,dylan,anderson,qmjhl,C/W,2010-2011,66,11,15,10.0
https://www.eliteprospects.com/player/88992/jason-houde,88992,jason,houde,qmjhl,LW,2010-2011,60,9,17,-19.0
https://www.eliteprospects.com/player/37500/louis-marc-aubry,37500,louis,marc,qmjhl,C/LW,2010-2011,35,13,12,8.0
https://www.eliteprospects.com/player/45149/francis-beauvillier,45149,francis,beauvillier,qmjhl,C/LW,2010-2011,57,11,14,12.0
https://www.eliteprospects.com/player/34805/petr-straka,34805,petr,straka,qmjhl,RW/LW,2010-2011,41,10,15,0.0
https://www.eliteprospects.com/player/23203/gabriel-lemieux,23203,gabriel,lemieux,qmjhl,D,2010-2011,63,6,19,9.0
https://www.eliteprospects.com/player/37563/gabriel-o-connor,37563,gabriel,o,qmjhl,D,2010-2011,68,6,19,-47.0
https://www.eliteprospects.com/player/45112/jean-sebastien-fournier,45112,jean,sebastien,qmjhl,D,2010-2011,70,6,19,-18.0
https://www.eliteprospects.com/player/37061/remi-blanchard,37061,remi,blanchard,qmjhl,D,2010-2011,68,5,20,15.0
https://www.eliteprospects.com/player/18884/mike-thomas,18884,mike,thomas,qmjhl,LW/RW,2010-2011,57,14,10,16.0
https://www.eliteprospects.com/player/45131/mathieu-guertin,45131,mathieu,guertin,qmjhl,LW,2010-2011,59,12,12,5.0
https://www.eliteprospects.com/player/37561/travis-randell,37561,travis,randell,qmjhl,C,2010-2011,68,10,14,-22.0
https://www.eliteprospects.com/player/64591/alexandre-grenier,64591,alexandre,grenier,qmjhl,RW,2010-2011,31,9,15,-1.0
https://www.eliteprospects.com/player/37448/jerome-raymond,37448,jerome,raymond,qmjhl,C,2010-2011,53,9,15,-36.0
https://www.eliteprospects.com/player/37444/etienne-boutet,37444,etienne,boutet,qmjhl,D,2010-2011,64,7,17,-1.0
https://www.eliteprospects.com/player/36750/sebastien-payette,36750,sebastien,payette,qmjhl,D,2010-2011,67,4,20,-1.0
https://www.eliteprospects.com/player/19179/pascal-amyot,19179,pascal,amyot,qmjhl,D,2010-2011,65,3,21,-27.0
https://www.eliteprospects.com/player/37443/alexandre-beauregard,37443,alexandre,beauregard,qmjhl,LW,2010-2011,63,11,12,-11.0
https://www.eliteprospects.com/player/68580/cole-macmillan,68580,cole,macmillan,qmjhl,C,2010-2011,54,10,13,-15.0
