,_id,ep_id,team,league,int_gp,int_g,int_a,int_pim,int_pm
1452,5e0a7652b796e999afd9330e,120139,Canada Western U17,WHC-17,5,0,1,0,
1453,5e0a7659b796e999afd9334e,290346,"Canada Red U17 
“A”",WHC-17,6,1,2,4,
1454,5e0a7661b796e999afd933c1,190268,Czech Republic U16 (all),International-Jr,5,0,1,0,1
1455,5e0a7661b796e999afd933c2,190268,Czech Republic U17,WHC-17,5,3,2,0,
1456,5e0a7661b796e999afd933c3,190268,Czech Republic U17 (all),International-Jr,25,8,9,14,0
1457,5e0a7661b796e999afd933c4,190268,Czech Republic U18,WJC-18,5,0,1,6,0
1458,5e0a7661b796e999afd933c5,190268,Czech Republic U18 (all),International-Jr,13,2,2,6,2
1459,5e0a7661b796e999afd933c6,190268,Czech Republic U19 (all),International-Jr,3,2,0,0,0
1460,5e0a7661b796e999afd933c7,190268,Czech Republic U20,WJC-20,5,1,0,2,-1
1461,5e0a7661b796e999afd933c8,190268,Czech Republic U20 (all),International-Jr,7,2,0,2,
1462,5e0a7661b796e999afd933c9,190268,Czech Republic U20,WJC-20,5,1,0,2,1
1463,5e0a7661b796e999afd933ca,190268,Czech Republic U20 (all),International-Jr,7,1,0,2,0
1464,5e0a7661b796e999afd933cb,190268,Czech Republic (all),International,2,0,0,0,0
1465,5e0a7667b796e999afd933ea,56752,Canada Ontario U17,WHC-17,6,4,2,0,
1466,5e0a7671b796e999afd9346a,21033,"Canada Western U17 
“A”",WHC-17,6,1,5,2,
1467,5e0a7671b796e999afd9346b,21033,Canada U20,WJC-20,7,1,2,6,1
1468,5e0a7673b796e999afd93483,64576,Canada Pacific U17,WHC-17,5,0,0,2,
1469,5e0a7675b796e999afd934a7,48665,USA U17 (all),International-Jr,-,-,-,-,
1470,5e0a7677b796e999afd934bf,199894,Canada Western U17,WHC-17,5,1,0,2,
1471,5e0a7689b796e999afd93578,11597,USA U20,WJC-20,6,0,1,0,-2
1472,5e0a7689b796e999afd93579,11597,"USA U20 
“C”",WJC-20,6,2,2,0,1
1473,5e0a7689b796e999afd9357a,11597,USA,OG,5,0,0,0,0
1474,5e0a7690b796e999afd935bc,15450,Canada Western U17,WHC-17,6,0,2,0,
1475,5e0a7692b796e999afd935c0,28927,Sweden U16 (all),International-Jr,6,0,1,4,
1476,5e0a7692b796e999afd935c1,28927,Sweden U17,WHC-17,6,0,2,8,
1477,5e0a7692b796e999afd935c2,28927,Sweden U17 (all),International-Jr,11,2,5,27,5
1478,5e0a7692b796e999afd935c3,28927,Sweden U18 (all),International-Jr,5,0,0,25,0
1479,5e0a7692b796e999afd935c4,28927,Sweden U18 (all),International-Jr,6,1,10,4,1
1480,5e0a769bb796e999afd9363d,23154,Canada Pacific U17,WHC-17,6,1,3,6,
1481,5e0a769bb796e999afd9363e,23154,Canada U20,WJC-20,6,0,0,2,7
1482,5e0a76a2b796e999afd93682,66015,Slovakia U18,WJC-18,6,2,3,6,-3
1483,5e0a76a9b796e999afd936e8,11401,Canada Ontario U17,WHC-17,5,2,6,0,
1484,5e0a76a9b796e999afd936e9,11401,Canada U18,WJC-18,6,0,3,2,-1
1485,5e0a76abb796e999afd93701,85107,Canada Western U17,WHC-17,5,0,0,0,
1486,5e0a76adb796e999afd93725,84092,Canada Pacific U17,WHC-17,4,0,0,0,
1487,5e0a76adb796e999afd93726,84092,Canada U18,WJC-18,7,1,1,16,1
1488,5e0a76adb796e999afd93727,84092,Canada U20,WJC-20,5,1,1,4,1
1489,5e0a76b2b796e999afd93758,9055,USA U17,WHC-17,6,1,1,-,
1490,5e0a76b2b796e999afd93759,9055,USA U20,WJC-20,7,2,3,33,2
1491,5e0a76b6b796e999afd93772,23528,Czech Republic (all),International,5,0,0,0,0
1492,5e0a76b6b796e999afd93773,23528,Czech Republic (all),International,3,0,3,0,3
1493,5e0a76b6b796e999afd93774,23528,Czech Republic (all),International,7,1,3,6,3
1494,5e0a76beb796e999afd937d1,201363,"Canada White U17 
“C”",WHC-17,6,5,1,2,
1495,5e0a76c8b796e999afd93852,9186,Canada Ontario U17,WHC-17,6,3,3,8,
1496,5e0a76c8b796e999afd93853,9186,Canada U20,WJC-20,6,2,4,16,6
1497,5e0a76c8b796e999afd93854,9186,"Canada U20 
“A”",WJC-20,6,3,3,16,4
1498,5e0a76c8b796e999afd93855,9186,Canada,WC,7,2,0,28,2
1499,5e0a76cab796e999afd93869,326546,Canada Red U17,WHC-17,6,0,1,2,
1500,5e0a76ccb796e999afd9389d,10667,USA,WCup,2,0,1,2,-1
1501,5e0a76dfb796e999afd93952,58004,Slovakia U17 (all),International-Jr,-,-,-,-,
1502,5e0a76dfb796e999afd93953,58004,Slovakia U18,WJC-18,6,1,1,2,-3
1503,5e0a76dfb796e999afd93954,58004,Slovakia U18,WJC-18,6,3,1,8,-1
1504,5e0a76dfb796e999afd93955,58004,Slovakia U20,WJC-20,6,2,3,0,-1
1505,5e0a76dfb796e999afd93956,58004,Slovakia U20 (all),International-Jr,4,1,3,0,
1506,5e0a76dfb796e999afd93957,58004,Slovakia (all),International,5,0,0,0,-3
1507,5e0a76e3b796e999afd9397c,18893,Switzerland U16 (all),International-Jr,-,-,-,-,
1508,5e0a76e3b796e999afd9397d,18893,Switzerland U18,WJC-18 D1,5,4,3,2,7
1509,5e0a76e3b796e999afd9397e,18893,Switzerland U20 (all),International-Jr,-,-,-,-,
1510,5e0a76e3b796e999afd9397f,18893,"Switzerland U18 
“C”",WJC-18,6,0,1,8,-2
1511,5e0a76e3b796e999afd93980,18893,Switzerland U20,WJC-20,6,0,1,14,0
1512,5e0a76e3b796e999afd93981,18893,Switzerland U20,WJC-20,6,1,0,8,-1
1513,5e0a76e3b796e999afd93982,18893,Switzerland U20 (all),International-Jr,11,1,0,8,
1514,5e0a76e3b796e999afd93983,18893,Switzerland (all),International,2,0,0,0,
1515,5e0a76e7b796e999afd939a2,567519,Belarus U18,WJC-18,5,2,2,8,1
1516,5e0a76e7b796e999afd939a3,567519,Belarus U20,WJC-20 D1A,5,0,2,6,-1
1517,5e0a76eab796e999afd939b7,37239,Canada Western U17,WHC-17,4,0,1,0,
1518,5e0a76f0b796e999afd939f3,326633,Canada Black U17,WHC-17,5,2,4,2,
1519,5e0a76f0b796e999afd939f4,326633,Canada U18,WJC-18,5,0,2,0,5
1520,5e0a76f7b796e999afd93a46,101580,Canada Pacific U17,WHC-17,5,3,1,0,
1521,5e0a76feb796e999afd93a8a,120224,Canada Western U17,WHC-17,3,1,1,0,
1522,5e0a7702b796e999afd93ac9,90356,USA U17,WHC-17,5,3,4,4,
1523,5e0a7705b796e999afd93ae1,201702,Canada White U17,WHC-17,6,0,3,2,
1524,5e0a7711b796e999afd93b7d,10461,USA U20,WJC-20,7,1,1,2,-3
1525,5e0a7711b796e999afd93b7e,10461,"USA 
“A”",WC,10,3,6,6,6
1526,5e0a7717b796e999afd93bd8,23298,Czech Republic U16 (all),International-Jr,10,1,1,6,
1527,5e0a7717b796e999afd93bd9,23298,Czech Republic U17 (all),International-Jr,4,1,2,0,
1528,5e0a7717b796e999afd93bda,23298,Czech Republic U18,WJC-18,6,0,1,6,-6
1529,5e0a7717b796e999afd93bdb,23298,Czech Republic U18 (all),International-Jr,13,1,1,10,
1530,5e0a7717b796e999afd93bdc,23298,Czech Republic U18 (all),International-Jr,4,0,0,2,
1531,5e0a7717b796e999afd93bdd,23298,Czech Republic U18,WJC-18,5,0,0,6,-1
1532,5e0a7717b796e999afd93bde,23298,Czech Republic U18 (all),International-Jr,6,1,0,8,
1533,5e0a7717b796e999afd93bdf,23298,Czech Republic U20 (all),International-Jr,3,0,0,2,
1534,5e0a7717b796e999afd93be0,23298,Czech Republic U20,WJC-20,5,0,0,4,5
1535,5e0a7717b796e999afd93be1,23298,Czech Republic U20 (all),International-Jr,6,0,0,6,5
1536,5e0a7717b796e999afd93be2,23298,"Czech Republic U20 
“A”",WJC-20,6,0,0,18,0
1537,5e0a7717b796e999afd93be3,23298,Czech Republic U20 (all),International-Jr,5,0,0,16,-1
1538,5e0a7717b796e999afd93be4,23298,Czech Republic (all),International,2,0,0,0,0
1539,5e0a7717b796e999afd93be5,23298,Czech Republic (all),International,3,0,0,2,-2
1540,5e0a7717b796e999afd93be6,23298,Czech Republic,WC,10,0,1,2,3
1541,5e0a7717b796e999afd93be7,23298,Czech Republic (all),International,21,0,2,20,4
1542,5e0a7717b796e999afd93be8,23298,Czech Republic (all),International,2,0,0,2,0
1543,5e0a7720b796e999afd93c35,102975,Slovakia U17 (all),International-Jr,5,1,0,4,
1544,5e0a7720b796e999afd93c36,102975,Slovakia U18,WJC-18 D1A,5,1,2,2,5
1545,5e0a7720b796e999afd93c37,102975,Slovakia U18 (all),International-Jr,7,2,1,2,
1546,5e0a7720b796e999afd93c38,102975,Slovakia U18,WJC-18,6,4,1,4,-3
1547,5e0a7720b796e999afd93c39,102975,Slovakia U18 (all),International-Jr,18,7,11,34,
1548,5e0a7720b796e999afd93c3a,102975,Slovakia U20 (all),International-Jr,3,0,0,2,0
1549,5e0a7720b796e999afd93c3b,102975,Slovakia U20,WJC-20,7,2,1,6,-1
1550,5e0a7720b796e999afd93c3c,102975,Slovakia U20 (all),International-Jr,2,0,0,-,
1551,5e0a7720b796e999afd93c3d,102975,Slovakia (all),International,2,1,0,0,0
1552,5e0a7720b796e999afd93c3e,102975,Slovakia (all),International,2,0,1,0,1
1553,5e0a7720b796e999afd93c3f,102975,Slovakia (all),International,4,0,1,0,0
1554,5e0a7722b796e999afd93c65,11607,Canada Western U17,WHC-17,5,2,0,18,
1555,5e0a7728b796e999afd93cab,11254,Canada Ontario U17,WHC-17,6,1,5,0,
1556,5e0a772bb796e999afd93cdb,9012,Canada Pacific U17,WHC-17,6,1,3,0,
1557,5e0a772bb796e999afd93cdc,9012,Canada,WC,9,0,2,6,9
1558,5e0a772bb796e999afd93cdd,9012,Canada,OG,7,0,6,2,6
1559,5e0a772bb796e999afd93cde,9012,Canada,WC,8,1,10,0,7
1560,5e0a772bb796e999afd93cdf,9012,Canada,OG,6,0,1,4,6
1561,5e0a7732b796e999afd93d49,55867,Canada Western U17,WHC-17,5,0,2,4,
1562,5e0a7732b796e999afd93d4a,55867,Canada U18,WJC-18,7,0,2,8,7
1563,5e0a7732b796e999afd93d4b,55867,Canada,WC,10,1,5,16,9
1564,5e0a7736b796e999afd93da0,10261,"USA 
“A”",WC,8,2,0,0,0
1565,5e0a7736b796e999afd93da1,10261,"USA 
“A”",WC,10,1,2,8,1
1566,5e0a773db796e999afd93df5,288377,Germany U16 (all),International-Jr,-,-,-,-,
1567,5e0a773db796e999afd93df6,288377,Germany U18,WJC-18 D1A,5,2,3,0,4
1568,5e0a773db796e999afd93df7,288377,Germany U18 (all),International-Jr,-,-,-,-,
1569,5e0a773db796e999afd93df8,288377,Germany U20,WJC-20 D1A,5,0,1,0,2
1570,5e0a773db796e999afd93df9,288377,Germany U20 (all),International-Jr,-,-,-,-,
1571,5e0a773fb796e999afd93e11,197561,"Canada Western U17 
“C”",WHC-17,5,0,1,0,
1572,5e0a773fb796e999afd93e12,197561,Canada U18,WJC-18,7,0,3,6,7
1573,5e0a7747b796e999afd93e67,101590,Canada Pacific U17,WHC-17,4,0,2,2,
1574,5e0a7754b796e999afd93efc,3214,Norway U18,WJC-18,6,0,0,4,-1
1575,5e0a7754b796e999afd93efd,3214,Norway U18 (all),International-Jr,5,0,1,2,
1576,5e0a7754b796e999afd93efe,3214,Norway U18,WJC-18,8,1,1,18,-8
1577,5e0a7754b796e999afd93eff,3214,Norway U18 (all),International-Jr,3,1,0,6,
1578,5e0a7754b796e999afd93f00,3214,Norway U20,WJC-20 D1,5,1,3,8,0
1579,5e0a7754b796e999afd93f01,3214,Norway U20 (all),International-Jr,8,1,0,18,
1580,5e0a7754b796e999afd93f02,3214,Norway U20,WJC-20 D1,5,2,4,10,2
1581,5e0a7754b796e999afd93f03,3214,Norway U20 (all),International-Jr,2,0,1,10,
1582,5e0a7754b796e999afd93f04,3214,Norway U20,WJC-20 D1,5,1,3,2,2
1583,5e0a7754b796e999afd93f05,3214,Norway,WC D1,5,1,0,4,6
1584,5e0a7754b796e999afd93f06,3214,Norway (all),International,5,1,0,4,6
1585,5e0a7754b796e999afd93f07,3214,Norway,WC D1,5,0,0,4,2
1586,5e0a7754b796e999afd93f08,3214,Norway (all),International,5,0,0,4,2
1587,5e0a7754b796e999afd93f09,3214,Norway,OG,3,0,0,25,-1
1588,5e0a7754b796e999afd93f0a,3214,Norway,WC,3,0,1,2,-3
1589,5e0a7754b796e999afd93f0b,3214,Norway (all),International,8,0,1,43,
1590,5e0a7754b796e999afd93f0c,3214,"Norway 
“C”",WC,7,0,1,10,0
1591,5e0a7754b796e999afd93f0d,3214,Norway (all),International,14,1,3,63,
1592,5e0a7754b796e999afd93f0e,3214,"Norway 
“C”",WC,8,0,0,20,3
1593,5e0a7754b796e999afd93f0f,3214,Norway (all),International,18,2,3,34,-1
1594,5e0a7754b796e999afd93f10,3214,"Norway 
“C”",WC,5,1,0,8,-3
1595,5e0a7754b796e999afd93f11,3214,Norway (all),International,9,1,1,10,-2
1596,5e0a7754b796e999afd93f12,3214,"Norway 
“C”",OG,4,0,0,0,-4
1597,5e0a7754b796e999afd93f13,3214,Norway (all),International,6,0,0,10,-6
1598,5e0a7754b796e999afd93f14,3214,"Norway 
“C”",WC,7,0,1,8,-3
1599,5e0a7754b796e999afd93f15,3214,Norway (all),International,15,2,1,57,-2
1600,5e0a7754b796e999afd93f16,3214,"Norway 
“C”",WC,7,0,0,6,0
1601,5e0a7754b796e999afd93f17,3214,Norway (all),International,11,0,0,8,0
1602,5e0a7754b796e999afd93f18,3214,"Norway 
“C”",OGQ,3,0,0,2,-1
1603,5e0a7754b796e999afd93f19,3214,Norway (all),International,6,0,0,2,-1
1604,5e0a7756b796e999afd93f3b,30443,Canada Pacific U17,WHC-17,6,2,1,4,
1605,5e0a7756b796e999afd93f3c,30443,Canada U18,WJC-18,6,0,1,39,-2
1606,5e0a7758b796e999afd93f44,326710,Russia U16 (all),International-Jr,5,0,3,2,
1607,5e0a775ab796e999afd93f48,11668,Slovakia U20,WJC-20,6,0,1,6,-2
1608,5e0a7768b796e999afd93fda,277056,Finland U16 (all),International-Jr,8,1,6,2,
1609,5e0a7768b796e999afd93fdb,277056,Finland U18 (all),International-Jr,1,0,0,0,
1610,5e0a7768b796e999afd93fdc,277056,Finland U17,WHC-17,5,1,0,2,
1611,5e0a7768b796e999afd93fdd,277056,Finland U18,WJC-18,7,0,3,10,3
1612,5e0a7768b796e999afd93fde,277056,Finland U20 (all),International-Jr,7,0,1,0,3
1613,5e0a7768b796e999afd93fdf,277056,Finland U20,WJC-20,5,2,2,2,2
1614,5e0a7768b796e999afd93fe0,277056,Finland U20 (all),International-Jr,9,2,3,2,
1615,5e0a7768b796e999afd93fe1,277056,Finland (all),International,6,2,1,2,-1
1616,5e0a7768b796e999afd93fe2,277056,"Finland U20 
“A”",WJC-20,7,2,3,2,6
1617,5e0a7768b796e999afd93fe3,277056,Finland U20 (all),International-Jr,10,2,5,6,
1618,5e0a7768b796e999afd93fe4,277056,Finland,WC,10,0,3,2,1
1619,5e0a7768b796e999afd93fe5,277056,Finland (all),International,14,0,5,18,3
1620,5e0a776fb796e999afd9402d,12565,Czech Republic U16 (all),International-Jr,3,1,0,0,
1621,5e0a776fb796e999afd9402e,12565,Czech Republic U16 (all),International-Jr,15,5,15,12,
1622,5e0a776fb796e999afd9402f,12565,Czech Republic U17,WHC-17,9,1,5,12,
1623,5e0a776fb796e999afd94030,12565,Czech Republic U17 (all),International-Jr,9,1,5,12,
1624,5e0a776fb796e999afd94031,12565,Czech Republic U18 (all),International-Jr,6,1,2,2,
1625,5e0a776fb796e999afd94032,12565,Czech Republic U18,WJC-18 D1,5,2,11,2,11
1626,5e0a776fb796e999afd94033,12565,Czech Republic U18 (all),International-Jr,7,5,12,2,
1627,5e0a776fb796e999afd94034,12565,Czech Republic U20,WJC-20,6,0,3,2,2
1628,5e0a776fb796e999afd94035,12565,Czech Republic U20 (all),International-Jr,12,2,5,14,
1629,5e0a776fb796e999afd94036,12565,Czech Republic U20,WJC-20,5,0,4,2,-4
1630,5e0a776fb796e999afd94037,12565,Czech Republic U20 (all),International-Jr,5,0,4,2,
1631,5e0a776fb796e999afd94038,12565,Czech Republic (all),International,4,0,1,0,-1
1632,5e0a776fb796e999afd94039,12565,Czech Republic (all),International,6,1,0,2,2
1633,5e0a776fb796e999afd9403a,12565,Czech Republic (all),International,12,4,1,2,-1
1634,5e0a776fb796e999afd9403b,12565,Czech Republic (all),International,1,0,0,0,-1
1635,5e0a7775b796e999afd94091,9326,USA U17,WHC-17,5,1,7,0,
1636,5e0a7775b796e999afd94092,9326,USA U17 (all),International-Jr,4,-,-,-,
1637,5e0a7775b796e999afd94093,9326,USA U18,WJC-18,6,7,5,2,5
1638,5e0a7775b796e999afd94094,9326,USA U20,WJC-20,7,5,4,4,2
1639,5e0a7775b796e999afd94095,9326,USA,WC,7,3,7,0,0
1640,5e0a7775b796e999afd94096,9326,USA,OG,6,3,2,2,4
1641,5e0a7775b796e999afd94097,9326,USA,OG,6,0,4,6,2
1642,5e0a7775b796e999afd94098,9326,"USA 
“A”",WCup,3,0,2,0,-4
1643,5e0a7775b796e999afd94099,9326,"USA 
“C”",WC,10,8,12,0,-2
1644,5e0a7775b796e999afd9409a,9326,"USA 
“C”",WC,8,2,10,4,0
1645,5e0a7777b796e999afd940a6,155427,Slovakia U18,WJC-18,6,1,1,10,4
1646,5e0a7777b796e999afd940a7,155427,Slovakia U20,WJC-20,6,0,2,2,0
1647,5e0a7788b796e999afd9418b,8564,Canada Pacific U17,WHC-17,6,3,5,8,
1648,5e0a7788b796e999afd9418c,8564,Canada U20,WJC-20,6,2,2,29,6
1649,5e0a7788b796e999afd9418d,8564,"Canada U20 
“A”",WJC-20,6,1,5,14,7
1650,5e0a7788b796e999afd9418e,8564,Canada,WC,7,0,8,2,1
1651,5e0a7788b796e999afd9418f,8564,"Canada 
“A”",WC,7,0,3,8,1
1652,5e0a7788b796e999afd94190,8564,"Canada 
“A”",WC,8,2,0,4,8
1653,5e0a778fb796e999afd941ca,9230,Czech Republic U16 (all),International-Jr,12,0,0,0,
1654,5e0a778fb796e999afd941cb,9230,Czech Republic U17 (all),International-Jr,4,0,0,0,
1655,5e0a778fb796e999afd941cc,9230,Czech Republic U18 (all),International-Jr,5,2,3,10,
1656,5e0a778fb796e999afd941cd,9230,Czech Republic U18 (all),International-Jr,6,0,1,8,
1657,5e0a778fb796e999afd941ce,9230,Czech Republic U19 (all),International-Jr,3,0,1,0,
1658,5e0a778fb796e999afd941cf,9230,Czech Republic U20 (all),International-Jr,3,0,1,4,
1659,5e0a778fb796e999afd941d0,9230,Czech Republic U20,WJC-20,6,0,1,10,2
1660,5e0a778fb796e999afd941d1,9230,Czech Republic U20 (all),International-Jr,8,0,1,10,
1661,5e0a778fb796e999afd941d2,9230,"Czech Republic U20 
“C”",WJC-20,6,0,4,8,-6
1662,5e0a778fb796e999afd941d3,9230,Czech Republic U20 (all),International-Jr,7,0,4,10,
1663,5e0a778fb796e999afd941d4,9230,Czech Republic (all),International,3,0,0,2,1
1664,5e0a778fb796e999afd941d5,9230,Czech Republic (all),International,6,1,0,6,-2
1665,5e0a778fb796e999afd941d6,9230,Czech Republic,WC,10,1,2,6,4
1666,5e0a778fb796e999afd941d7,9230,Czech Republic (all),International,10,1,2,6,4
1667,5e0a778fb796e999afd941d8,9230,Czech Republic (all),International,3,0,1,2,0
1668,5e0a778fb796e999afd941d9,9230,Czech Republic (all),International,2,0,0,12,-1
1669,5e0a7791b796e999afd94201,41672,Canada Western U17,WHC-17,6,2,1,4,
1670,5e0a779bb796e999afd94262,14498,Czech Republic U18,WJC-18,6,0,1,2,-3
1671,5e0a779bb796e999afd94263,14498,Czech Republic U18 (all),International-Jr,19,2,2,18,
1672,5e0a779bb796e999afd94264,14498,Czech Republic U20,WJC-20,6,0,1,0,-3
1673,5e0a779bb796e999afd94265,14498,Czech Republic U20 (all),International-Jr,12,1,2,4,
1674,5e0a779bb796e999afd94266,14498,Czech Republic (all),International,2,0,0,0,0
1675,5e0a779bb796e999afd94267,14498,Czech Republic (all),International,3,0,0,0,0
1676,5e0a779bb796e999afd94268,14498,Czech Republic (all),International,11,2,6,4,3
1677,5e0a779fb796e999afd94289,100577,Czech Republic U16 (all),International-Jr,3,1,0,6,
1678,5e0a779fb796e999afd9428a,100577,Czech Republic U17 (all),International-Jr,9,1,4,4,
1679,5e0a779fb796e999afd9428b,100577,Czech Republic U18 (all),International-Jr,9,1,1,4,-3
1680,5e0a779fb796e999afd9428c,100577,Czech Republic U20 (all),International-Jr,-,-,-,-,
1681,5e0a77a1b796e999afd942ae,8550,Czech Republic U20,WJC-20,7,1,3,6,0
1682,5e0a77a1b796e999afd942af,8550,Czech Republic U20,WJC-20,6,2,2,2,3
1683,5e0a77a1b796e999afd942b0,8550,Czech Republic,WC,9,0,0,8,0
1684,5e0a77a1b796e999afd942b1,8550,Czech Republic (all),International,12,0,0,10,
1685,5e0a77a1b796e999afd942b2,8550,Czech Republic,WC,8,0,1,8,3
1686,5e0a77a1b796e999afd942b3,8550,Czech Republic (all),International,19,1,1,16,5
1687,5e0a77a1b796e999afd942b4,8550,Czech Republic,WC,10,1,3,6,4
1688,5e0a77a1b796e999afd942b5,8550,Czech Republic (all),International,17,1,5,8,-1
1689,5e0a77a1b796e999afd942b6,8550,Czech Republic (all),International,3,0,1,0,-1
1690,5e0a77a1b796e999afd942b7,8550,Czech Republic,OG,4,0,0,0,-1
1691,5e0a77a1b796e999afd942b8,8550,Czech Republic (all),International,13,0,0,29,-3
1692,5e0a77a1b796e999afd942b9,8550,Czech Republic (all),International,2,0,1,0,1
1693,5e0a77a4b796e999afd942bf,34788,Czech Republic U16 (all),International-Jr,6,3,5,2,
1694,5e0a77a4b796e999afd942c0,34788,Czech Republic U17 (all),International-Jr,13,10,8,12,
1695,5e0a77a4b796e999afd942c1,34788,Czech Republic U18,WJC-18,6,4,2,2,0
1696,5e0a77a4b796e999afd942c2,34788,Czech Republic U18 (all),International-Jr,17,5,6,6,
1697,5e0a77a4b796e999afd942c3,34788,Czech Republic U20,WJC-20,6,2,2,0,-3
1698,5e0a77a4b796e999afd942c4,34788,Czech Republic U20 (all),International-Jr,9,3,4,2,
1699,5e0a77a4b796e999afd942c5,34788,Czech Republic (all),International,2,0,0,0,0
1700,5e0a77a9b796e999afd942f6,101622,Canada Western U17,WHC-17,5,0,1,0,
1701,5e0a77b7b796e999afd9438b,14507,Canada Western U17,WHC-17,5,1,1,0,
1702,5e0a77c0b796e999afd943f8,195952,Canada Pacific U17,WHC-17,6,2,2,2,
1703,5e0a77c4b796e999afd94425,120639,Canada Pacific U17,WHC-17,5,0,1,2,
1704,5e0a77c6b796e999afd9444f,9199,Canada U18,WJC-18,6,2,3,2,4
1705,5e0a77c6b796e999afd94450,9199,Canada U20,WJC-20,6,1,0,16,1
1706,5e0a77c6b796e999afd94451,9199,"Canada U20 
“A”",WJC-20,6,1,3,2,3
1707,5e0a77cab796e999afd9449e,7914,USA U18,WJC-18,8,7,8,37,8
1708,5e0a77cab796e999afd9449f,7914,USA U20,WJC-20,7,1,2,10,0
1709,5e0a77cab796e999afd944a0,7914,USA U20,WJC-20,6,3,0,12,-2
1710,5e0a77cab796e999afd944a1,7914,USA U20,WJC-20,7,2,6,12,-4
1711,5e0a77cab796e999afd944a2,7914,USA,WC,3,1,0,0,0
1712,5e0a77cab796e999afd944a3,7914,USA,WC,7,3,3,2,4
1713,5e0a77cab796e999afd944a4,7914,USA,WC,9,4,3,6,-1
1714,5e0a77d6b796e999afd94510,42203,Ukraine U18,WJC-18,6,2,1,8,-4
1715,5e0a77d6b796e999afd94511,42203,Ukraine U18,WJC-18,6,1,0,8,-12
1716,5e0a77d6b796e999afd94512,42203,Ukraine U20,WJC-20 D1,5,2,0,16,0
1717,5e0a77d6b796e999afd94513,42203,Ukraine,WC D1,5,1,1,0,1
1718,5e0a77d6b796e999afd94514,42203,Ukraine,OGQ,3,0,0,8,-3
1719,5e0a77ddb796e999afd94554,15126,Germany (all),International,13,2,2,6,1
1720,5e0a77ddb796e999afd94555,15126,Germany (all),International,2,0,0,0,-3
1721,5e0a77ddb796e999afd94556,15126,Germany,WC,8,0,2,4,3
1722,5e0a77ddb796e999afd94557,15126,Germany (all),International,13,1,2,4,4
1723,5e0a77ddb796e999afd94558,15126,Germany,OGQ,3,0,0,2,1
1724,5e0a77ddb796e999afd94559,15126,Germany (all),International,5,0,0,2,
1725,5e0a77ddb796e999afd9455a,15126,Germany,OG,7,0,1,2,-4
1726,5e0a77ddb796e999afd9455b,15126,Germany (all),International,10,0,1,2,-3
1727,5e0a77ddb796e999afd9455c,15126,Germany (all),International,2,0,0,2,-1
1728,5e0a77e1b796e999afd945a1,131304,Canada Pacific U17,WHC-17,6,3,3,0,
1729,5e0a77e6b796e999afd945b8,3240,Finland U16 (all),International-Jr,3,0,1,4,
1730,5e0a77e6b796e999afd945b9,3240,Finland U18,WJC-18,8,1,2,10,2
1731,5e0a77eab796e999afd945da,58426,Czech Republic U20,WJC-20,6,0,0,2,-1
1732,5e0a77ffb796e999afd946ba,157407,Slovakia U17 (all),International-Jr,4,0,0,4,1
1733,5e0a77ffb796e999afd946bb,157407,Slovakia U18 (all),International-Jr,5,2,1,2,
1734,5e0a77ffb796e999afd946bc,157407,Slovakia U18,WJC-18,5,1,0,0,-1
1735,5e0a77ffb796e999afd946bd,157407,Slovakia U18,WJC-18,5,1,3,2,1
1736,5e0a77ffb796e999afd946be,157407,Slovakia U18 (all),International-Jr,3,2,0,0,1
1737,5e0a77ffb796e999afd946bf,157407,Slovakia U20,WJC-20,7,0,0,2,-2
1738,5e0a77ffb796e999afd946c0,157407,Slovakia U20,WJC-20,5,1,0,2,0
1739,5e0a77ffb796e999afd946c1,157407,Slovakia U20,WJC-20,5,0,0,2,-4
1740,5e0a7806b796e999afd94723,120626,Canada Western U17,WHC-17,4,0,0,16,
1741,5e0a7806b796e999afd94724,120626,Canada U18,WJC-18,6,0,2,10,0
1742,5e0a780bb796e999afd94755,8053,Czech Republic U18,WJC-18,6,3,0,20,2
1743,5e0a780bb796e999afd94756,8053,Czech Republic U20,WJC-20,7,2,0,2,2
1744,5e0a7818b796e999afd947f5,236308,Czech Republic U16 (all),International-Jr,18,3,4,20,0
1745,5e0a7818b796e999afd947f6,236308,Czech Republic U18,WJC-18,5,2,2,0,-4
1746,5e0a7818b796e999afd947f7,236308,Czech Republic U18 (all),International-Jr,21,5,8,8,0
1747,5e0a7818b796e999afd947f8,236308,Czech Republic U19 (all),International-Jr,7,4,3,2,0
1748,5e0a7818b796e999afd947f9,236308,Czech Republic U20,WJC-20,7,0,0,0,-4
1749,5e0a7818b796e999afd947fa,236308,Czech Republic U20 (all),International-Jr,13,1,3,6,0
1750,5e0a7818b796e999afd947fb,236308,Czech Republic U20,WJC-20,5,0,1,2,-1
1751,5e0a7818b796e999afd947fc,236308,Czech Republic U20 (all),International-Jr,14,2,3,14,0
1752,5e0a781ab796e999afd9481c,11015,Team Canada,Deutschland Cup,3,0,1,0,
1753,5e0a7829b796e999afd948c3,157256,Canada U20,WJC-20,7,0,3,4,6
1754,5e0a7829b796e999afd948c4,157256,"Canada U20 
“C”",WJC-20,7,3,2,2,3
1755,5e0a7830b796e999afd94906,162177,Sweden U16 (all),International-Jr,11,2,2,2,-6
1756,5e0a7830b796e999afd94907,162177,Sweden U17,WHC-17,5,2,2,4,
1757,5e0a7830b796e999afd94908,162177,Sweden U17 (all),International-Jr,13,3,8,37,2
