,_id,ep_id,season,team,league,games_played,goals,assists,penalty_min,plus_minus
8817,5e0a71cbb796e999afd8fe3f,41682,2008-09,Lethbridge Hurricanes,WHL,57,0,7,43,7
8818,5e0a71cbb796e999afd8fe41,41682,2009-10,Lethbridge Hurricanes,WHL,31,0,2,42,1
8819,5e0a71cbb796e999afd8fe43,41682,2010-11,Lethbridge Hurricanes,WHL,65,5,13,105,-9
8820,5e0a71cbb796e999afd8fe45,41682,2011-12,Lethbridge Hurricanes,WHL,11,1,1,21,-7
8821,5e0a71cbb796e999afd8fe47,41682,,Tri-City Americans,WHL,60,2,8,80,27
8822,5e0a71cbb796e999afd8fe49,41682,2012-13,Medicine Hat Tigers,WHL,65,1,6,67,8
8823,5e0a71cbb796e999afd8fe4b,41682,2013-14,Univ. of Prince Edward Island,USports,25,0,2,20,0
8824,5e0a71cbb796e999afd8fe4d,41682,2014-15,Univ. of Prince Edward Island,USports,26,0,3,36,9
8825,5e0a71cbb796e999afd8fe4f,41682,2015-16,Univ. of Prince Edward Island,USports,13,1,0,8,
8826,5e0a71cbb796e999afd8fe51,41682,2016-17,Univ. of Prince Edward Island,USports,30,0,2,72,
8827,5e0a71cbb796e999afd8fe53,41682,2018-19,Red Deer Sr. Rustlers,NCHL,13,5,4,47,
8828,5e0a71cbb796e999afd8fe55,41682,2019-20,Red Deer Sr. Rustlers,NCHL,7,0,5,32,
8829,5e0a71cdb796e999afd8fe58,220588,2000-01,Prince Albert Raiders,WHL,2,0,0,0,0
8830,5e0a71cdb796e999afd8fe5a,220588,2001-02,Prince Albert Raiders,WHL,63,3,7,4,-3
8831,5e0a71cdb796e999afd8fe5c,220588,2002-03,Prince Albert Raiders,WHL,70,10,11,38,-21
8832,5e0a71cdb796e999afd8fe5e,220588,2003-04,Prince Albert Raiders,WHL,68,8,10,34,4
8833,5e0a71cdb796e999afd8fe60,220588,2004-05,Prince Albert Raiders,WHL,72,19,22,36,0
8834,5e0a71cdb796e999afd8fe62,220588,2005-06,Prince Albert Raiders,WHL,55,10,16,45,-16
8835,5e0a71cdb796e999afd8fe64,220588,2008-09,Wakaw Lakers,FCHL,21,26,31,66,
8836,5e0a71cdb796e999afd8fe66,220588,2009-10,Wakaw Lakers,FCHL,18,22,17,24,
8837,5e0a71cdb796e999afd8fe68,220588,2010-11,Wakaw Lakers,FCHL,18,24,26,6,
8838,5e0a71cdb796e999afd8fe6a,220588,2011-12,Bruno T-Birds,FCHL,18,15,20,20,
8839,5e0a71cdb796e999afd8fe6c,220588,2012-13,Bruno T-Birds,FCHL,19,16,21,12,
8840,5e0a71cdb796e999afd8fe6e,220588,2013-14,Bruno T-Birds,FCHL,20,15,20,18,
8841,5e0a71cdb796e999afd8fe70,220588,2014-15,Bruno T-Birds,FCHL,16,20,8,8,
8842,5e0a71cdb796e999afd8fe72,220588,2015-16,Bruno T-Birds,FCHL,16,15,22,2,
8843,5e0a71cdb796e999afd8fe74,220588,2016-17,Wakaw Lakers,FCHL,15,7,11,8,
8844,5e0a71cdb796e999afd8fe76,220588,2017-18,Wakaw Lakers,FCHL,17,18,16,2,
8845,5e0a71cdb796e999afd8fe78,220588,2018-19,Eston Ramblers,SVHL,18,13,14,4,
8846,5e0a71cdb796e999afd8fe7a,220588,2019-20,Biggar Nationals,SWHL,11,13,11,8,
8847,5e0a71cfb796e999afd8fe7d,10429,2002-03,Burnaby Winter Club Bntm A1-T1,PCBHL,64,17,31,24,
8848,5e0a71cfb796e999afd8fe7f,10429,2003-04,Richmond Sockeyes,PIJHL,41,3,9,8,
8849,5e0a71cfb796e999afd8fe81,10429,,Calgary Hitmen,WHL,1,0,0,0,-1
8850,5e0a71cfb796e999afd8fe83,10429,2004-05,Calgary Hitmen,WHL,66,0,10,19,8
8851,5e0a71cfb796e999afd8fe85,10429,2005-06,Calgary Hitmen,WHL,70,4,20,28,14
8852,5e0a71cfb796e999afd8fe87,10429,2006-07,"Calgary Hitmen 
“A”",WHL,63,8,39,32,16
8853,5e0a71cfb796e999afd8fe89,10429,2007-08,"Calgary Hitmen 
“C”",WHL,60,7,29,15,26
8854,5e0a71cfb796e999afd8fe8b,10429,2008-09,Washington Capitals,NHL,30,1,4,2,-1
8855,5e0a71cfb796e999afd8fe8d,10429,,Hershey Bears,AHL,47,4,16,10,23
8856,5e0a71cfb796e999afd8fe8f,10429,2009-10,Washington Capitals,NHL,21,0,5,8,-2
8857,5e0a71cfb796e999afd8fe91,10429,,Hershey Bears,AHL,56,3,18,10,34
8858,5e0a71cfb796e999afd8fe93,10429,2010-11,Washington Capitals,NHL,82,2,10,24,14
8859,5e0a71cfb796e999afd8fe95,10429,2011-12,Washington Capitals,NHL,82,1,16,29,12
8860,5e0a71cfb796e999afd8fe97,10429,2012-13,Washington Capitals,NHL,48,1,4,14,-6
8861,5e0a71cfb796e999afd8fe99,10429,2013-14,Washington Capitals,NHL,82,2,16,26,-7
8862,5e0a71cfb796e999afd8fe9b,10429,2014-15,Washington Capitals,NHL,82,5,16,20,14
8863,5e0a71cfb796e999afd8fe9d,10429,2015-16,Washington Capitals,NHL,82,4,17,26,14
8864,5e0a71cfb796e999afd8fe9f,10429,2016-17,Washington Capitals,NHL,82,3,10,28,23
8865,5e0a71cfb796e999afd8fea1,10429,2017-18,Montréal Canadiens,NHL,82,1,11,40,-7
8866,5e0a71cfb796e999afd8fea3,10429,2018-19,Montréal Canadiens,NHL,9,0,1,2,1
8867,5e0a71cfb796e999afd8fea5,10429,,Laval Rocket,AHL,34,1,5,10,2
8868,5e0a71cfb796e999afd8fea7,10429,2019-20,"Laval Rocket 
“A”",AHL,32,0,8,8,0
8869,5e0a71d1b796e999afd8fead,17095,1999-00,Tri-City Americans,WHL,53,2,2,38,2
8870,5e0a71d1b796e999afd8feaf,17095,2000-01,Tri-City Americans,WHL,70,5,15,147,-24
8871,5e0a71d1b796e999afd8feb1,17095,2001-02,Tri-City Americans,WHL,71,9,21,123,5
8872,5e0a71d1b796e999afd8feb3,17095,2002-03,Tri-City Americans,WHL,15,0,4,37,-5
8873,5e0a71d1b796e999afd8feb5,17095,,Kootenay Ice,WHL,47,4,8,78,-1
8874,5e0a71d1b796e999afd8feb7,17095,2003-04,Kootenay Ice,WHL,72,3,22,185,4
8875,5e0a71d1b796e999afd8feb9,17095,2004-05,Univ. of British Columbia,USports,37,3,6,101,
8876,5e0a71d1b796e999afd8febb,17095,2005-06,Univ. of British Columbia,USports,35,7,17,67,
8877,5e0a71d1b796e999afd8febd,17095,2006-07,Univ. of British Columbia,USports,36,14,19,76,
8878,5e0a71d1b796e999afd8febf,17095,2007-08,Victoria Salmon Kings,ECHL,14,0,1,19,0
8879,5e0a71d1b796e999afd8fec1,17095,2008-09,Florida Everblades,ECHL,64,2,10,135,12
8880,5e0a71d1b796e999afd8fec3,17095,,Albany River Rats,AHL,1,0,0,0,0
8881,5e0a71d1b796e999afd8fec5,17095,,Milwaukee Admirals,AHL,4,0,0,2,0
8882,5e0a71d1b796e999afd8fec7,17095,2009-10,"Florida Everblades 
“A”",ECHL,68,1,11,129,-1
8883,5e0a71d4b796e999afd8feca,15718,1997-98,Leduc Oil Barons Bantam AAA,AMBHL,36,17,22,64,
8884,5e0a71d4b796e999afd8fecc,15718,1998-99,Leduc Oil Kings Midget AAA,AMHL,29,7,21,96,
8885,5e0a71d4b796e999afd8fece,15718,,Drayton Valley Thunder,AJHL,10,3,0,23,
8886,5e0a71d4b796e999afd8fed0,15718,1999-00,Drayton Valley Thunder,AJHL,53,8,10,193,
8887,5e0a71d4b796e999afd8fed2,15718,2000-01,Tri-City Americans,WHL,52,10,20,90,-10
8888,5e0a71d4b796e999afd8fed4,15718,2001-02,Tri-City Americans,WHL,23,1,6,50,-1
8889,5e0a71d4b796e999afd8fed6,15718,,Vancouver Giants,WHL,29,4,5,30,-16
8890,5e0a71d4b796e999afd8fed8,15718,2002-03,Drayton Valley Thunder,AJHL,55,24,32,123,
8891,5e0a71d4b796e999afd8feda,15718,2003-04,Alaska Aces,ECHL,69,17,13,48,-10
8892,5e0a71d4b796e999afd8fedc,15718,2004-05,Alaska Aces,ECHL,47,5,7,26,
8893,5e0a71d4b796e999afd8fede,15718,2005-06,Wheeling Nailers,ECHL,68,25,33,62,
8894,5e0a71d4b796e999afd8fee0,15718,2006-07,Wheeling Nailers,ECHL,72,28,41,63,-4
8895,5e0a71d4b796e999afd8fee2,15718,2007-08,Texas Brahmas,CHL,57,30,34,65,4
8896,5e0a71d4b796e999afd8fee4,15718,,Texas Brahmas,CHL,55,23,37,40,15
8897,5e0a71d4b796e999afd8fee6,15718,2009-10,Texas Brahmas,CHL,57,21,36,52,3
8898,5e0a71d4b796e999afd8fee8,15718,2010-11,Drayton Valley Wildcats,NCHL,14,10,15,23,
8899,5e0a71d4b796e999afd8feea,15718,2012-13,Stony Plain Eagles,Chinook HL,1,0,0,0,
8900,5e0a71d4b796e999afd8feec,15718,2013-14,Stony Plain Eagles,Chinook HL,2,0,0,0,
8901,5e0a71d4b796e999afd8feee,15718,2014-15,Carman Beavers,SEMHL,18,3,5,22,
8902,5e0a71d4b796e999afd8fef0,15718,2015-16,Drayton Valley Wildcats,NCHL,2,3,0,0,
8903,5e0a71d4b796e999afd8fef2,15718,2016-17,Morden Redskins,SEMHL,16,1,0,19,
8904,5e0a71d4b796e999afd8fef4,15718,2017-18,Morden Redskins,SEMHL,15,1,1,21,
8905,5e0a71d4b796e999afd8fef6,15718,2018-19,Morden Redskins,SEMHL,12,0,2,2,
8906,5e0a71d6b796e999afd8fef9,477357,2016-17,Pursuit of Excellence Bantm Prep,CSSBHL,27,23,25,16,
8907,5e0a71d6b796e999afd8fefb,477357,,Pursuit of Excellence Varsity,CSSVHL,3,4,0,2,
8908,5e0a71d6b796e999afd8fefd,477357,2017-18,Okanagan Rockets,BCMML,33,11,22,36,
8909,5e0a71d6b796e999afd8feff,477357,,Penticton Vees,BCHL,2,1,0,0,0
8910,5e0a71d6b796e999afd8ff01,477357,,Spokane Chiefs,WHL,7,0,1,8,0
8911,5e0a71d6b796e999afd8ff03,477357,2018-19,Spokane Chiefs,WHL,63,9,10,44,-6
8912,5e0a71d6b796e999afd8ff05,477357,2019-20,Spokane Chiefs,WHL,35,7,24,24,21
8913,5e0a71d8b796e999afd8ff09,42980,2002-03,Capital Centre Pride,NAHL,5,0,1,2,
8914,5e0a71d8b796e999afd8ff0b,42980,2003-04,Erie Otters,OHL,64,5,14,58,11
8915,5e0a71d8b796e999afd8ff0d,42980,2004-05,Erie Otters,OHL,68,7,17,134,-9
8916,5e0a71d8b796e999afd8ff0f,42980,2005-06,Erie Otters,OHL,20,0,5,48,-4
8917,5e0a71d8b796e999afd8ff11,42980,,Plymouth Whalers,OHL,34,2,5,90,10
8918,5e0a71d8b796e999afd8ff13,42980,2006-07,Univ. of Windsor,USports,9,2,2,18,
8919,5e0a71d8b796e999afd8ff15,42980,2007-08,Univ. of Windsor,USports,10,0,0,14,
8920,5e0a71d8b796e999afd8ff17,42980,,Port Huron Icehawks,IHL,43,2,3,35,5
8921,5e0a71d8b796e999afd8ff19,42980,2008-09,Port Huron Icehawks,IHL,73,9,21,114,29
8922,5e0a71d8b796e999afd8ff1b,42980,2009-10,Tulsa Oilers,CHL,63,3,10,94,2
8923,5e0a71d8b796e999afd8ff1d,42980,2010-11,Lapeer Loggers,AAHL,14,1,7,33,3
8924,5e0a71dab796e999afd8ff20,122963,2000-01,Prince George Cougars,WHL,61,6,13,18,-10
8925,5e0a71dab796e999afd8ff22,122963,2001-02,Prince George Cougars,WHL,33,1,7,8,0
8926,5e0a71ddb796e999afd8ff25,45506,2007-08,Calgary Bisons Bantam AAA,AMBHL,33,26,34,12,
8927,5e0a71ddb796e999afd8ff27,45506,2009-10,Lethbridge Hurricanes,WHL,56,3,7,26,-16
8928,5e0a71ddb796e999afd8ff29,45506,2010-11,Lethbridge Hurricanes,WHL,58,6,15,27,-14
8929,5e0a71ddb796e999afd8ff2b,45506,2011-12,Lethbridge Hurricanes,WHL,61,14,31,37,-24
8930,5e0a71ddb796e999afd8ff2d,45506,2012-13,Tri-City Americans,WHL,15,2,5,4,0
8931,5e0a71ddb796e999afd8ff2f,45506,2013-14,Tri-City Americans,WHL,51,15,23,20,5
8932,5e0a71ddb796e999afd8ff31,45506,2014-15,Univ. of Calgary,USports,28,2,3,4,-2
8933,5e0a71ddb796e999afd8ff33,45506,2015-16,Univ. of Calgary,USports,1,1,0,0,0
8934,5e0a71dfb796e999afd8ff36,154486,2009-10,Strathcona Warriors Bantam AA,ERBHL,28,15,23,18,
8935,5e0a71dfb796e999afd8ff38,154486,2010-11,Strathcona Warriors Bantam AA,ERBHL,30,26,13,18,
8936,5e0a71dfb796e999afd8ff3a,154486,2011-12,Sherwood Park Flyers Bantam AAA,AMBHL,32,20,15,24,
8937,5e0a71dfb796e999afd8ff3c,154486,,Sherwood Park Squires Minor Mdgt,AMMHL,2,0,1,6,
8938,5e0a71dfb796e999afd8ff3e,154486,2012-13,Sherwood Park Kings Midget AAA,AMHL,31,10,16,18,
8939,5e0a71dfb796e999afd8ff40,154486,,Red Deer Rebels,WHL,4,0,0,0,-3
8940,5e0a71dfb796e999afd8ff42,154486,2013-14,Red Deer Rebels,WHL,44,7,12,8,-4
8941,5e0a71dfb796e999afd8ff44,154486,2014-15,Red Deer Rebels,WHL,72,9,17,21,-9
8942,5e0a71dfb796e999afd8ff46,154486,2015-16,Red Deer Rebels,WHL,71,22,16,14,19
8943,5e0a71dfb796e999afd8ff48,154486,2016-17,"Red Deer Rebels 
“A”",WHL,19,4,5,14,0
8944,5e0a71dfb796e999afd8ff4a,154486,2017-18,"Red Deer Rebels 
“C”",WHL,72,18,34,49,-8
8945,5e0a71dfb796e999afd8ff4c,154486,,Wichita Thunder,ECHL,1,0,0,0,-1
8946,5e0a71dfb796e999afd8ff4e,154486,2018-19,Univ. of Alberta,USports,28,13,9,12,
8947,5e0a71dfb796e999afd8ff50,154486,2019-20,Univ. of Alberta,USports,16,11,10,6,
8948,5e0a71e1b796e999afd8ff53,166592,2010-11,Okotoks Oilers Bantam AA,SCABL,31,10,14,14,
8949,5e0a71e1b796e999afd8ff55,166592,2011-12,Okotoks Oilers Bantam AAA,AMBHL,33,5,11,52,
8950,5e0a71e1b796e999afd8ff57,166592,2012-13,CBHA Blackhawks Minor Midget AAA,AMMHL,32,19,15,56,
8951,5e0a71e1b796e999afd8ff59,166592,2013-14,Calgary Buffaloes Midget AAA,AMHL,30,5,6,40,
8952,5e0a71e1b796e999afd8ff5b,166592,2014-15,Calgary Mustangs,AJHL,49,16,20,45,
8953,5e0a71e1b796e999afd8ff5d,166592,,Regina Pats,WHL,12,1,2,9,0
8954,5e0a71e1b796e999afd8ff5f,166592,2015-16,Regina Pats,WHL,60,10,15,40,9
8955,5e0a71e1b796e999afd8ff61,166592,2016-17,Edmonton Oil Kings,WHL,61,5,13,17,-30
8956,5e0a71e1b796e999afd8ff63,166592,2017-18,Chilliwack Chiefs,BCHL,41,5,21,30,0
8957,5e0a71e1b796e999afd8ff65,166592,2018-19,Brock Univ.,USports,27,9,6,10,
8958,5e0a71e1b796e999afd8ff67,166592,2019-20,Brock Univ.,USports,17,7,6,8,0
8959,5e0a71e4b796e999afd8ff6a,216590,2000-01,Leduc Sun Oil Barons Bantam AAA,AMBHL,40,24,33,32,
8960,5e0a71e4b796e999afd8ff6c,216590,2001-02,Vancouver Giants,WHL,1,0,0,2,0
8961,5e0a71e4b796e999afd8ff6e,216590,,Leduc Oil Kings Midget AAA,AMHL,34,10,25,36,
8962,5e0a71e4b796e999afd8ff70,216590,2002-03,Vancouver Giants,WHL,39,2,2,25,-8
8963,5e0a71e4b796e999afd8ff72,216590,2003-04,Vancouver Giants,WHL,59,6,6,16,1
8964,5e0a71e4b796e999afd8ff74,216590,2004-05,Vancouver Giants,WHL,17,2,0,8,-3
8965,5e0a71e4b796e999afd8ff76,216590,,Kamloops Blazers,WHL,35,3,6,28,-7
8966,5e0a71e4b796e999afd8ff78,216590,2005-06,Kamloops Blazers,WHL,53,2,14,46,-5
8967,5e0a71e4b796e999afd8ff7a,216590,2019-20,Kitimat Ice Demons,CIHL,2,0,1,2,
8968,5e0a71e7b796e999afd8ff7d,21009,2007-08,Brandon Wheat Kings,WHL,63,2,7,16,-7
8969,5e0a71e7b796e999afd8ff7f,21009,2008-09,Brandon Wheat Kings,WHL,35,1,4,14,-2
8970,5e0a71e7b796e999afd8ff81,21009,2009-10,Cowichan Valley Capitals,BCHL,19,3,5,6,
8971,5e0a71e7b796e999afd8ff83,21009,,Kindersley Klippers,SJHL,34,7,6,16,
8972,5e0a71e7b796e999afd8ff85,21009,2010-11,Kindersley Klippers,SJHL,51,19,45,27,
8973,5e0a71e7b796e999afd8ff87,21009,2011-12,Univ. of Regina,USports,5,0,0,0,-2
8974,5e0a71e7b796e999afd8ff89,21009,2012-13,Univ. of Regina,USports,25,4,9,8,-6
8975,5e0a71e7b796e999afd8ff8b,21009,2013-14,Univ. of Regina,USports,22,0,3,2,-6
8976,5e0a71e7b796e999afd8ff8d,21009,2014-15,Univ. of Regina,USports,21,8,4,0,5
8977,5e0a71e7b796e999afd8ff8f,21009,2015-16,Univ. of Regina,USports,24,6,4,12,
8978,5e0a71e7b796e999afd8ff91,21009,2016-17,Grenfell Spitfires,QVHL,19,32,24,8,
8979,5e0a71e7b796e999afd8ff93,21009,2017-18,Grenfell Spitfires,QVHL,17,29,32,2,
8980,5e0a71e7b796e999afd8ff95,21009,2018-19,Grenfell Spitfires,QVHL,12,21,13,2,
8981,5e0a71e7b796e999afd8ff97,21009,2019-20,Grenfell Spitfires,QVHL,9,11,5,0,
8982,5e0a71e9b796e999afd8ff9a,12405,2001-02,Richmond Hill Stars Bantam AAA,ETABHL,41,10,26,16,
8983,5e0a71e9b796e999afd8ff9c,12405,2002-03,Stouffville Spirit,OPJHL,49,4,21,18,
8984,5e0a71e9b796e999afd8ff9e,12405,2003-04,Sudbury Wolves,OHL,63,1,14,22,10
8985,5e0a71e9b796e999afd8ffa0,12405,2004-05,Sudbury Wolves,OHL,67,5,24,42,-12
8986,5e0a71e9b796e999afd8ffa2,12405,2005-06,"Sudbury Wolves 
“A”",OHL,62,7,39,83,13
8987,5e0a71e9b796e999afd8ffa4,12405,2006-07,"Sudbury Wolves 
“A”",OHL,67,13,47,53,14
8988,5e0a71e9b796e999afd8ffa6,12405,2007-08,Wilkes-Barre/Scranton Penguins,AHL,27,4,2,6,3
8989,5e0a71e9b796e999afd8ffa8,12405,,Wheeling Nailers,ECHL,25,1,13,10,-10
8990,5e0a71e9b796e999afd8ffaa,12405,2008-09,Wilkes-Barre/Scranton Penguins,AHL,68,1,22,36,2
8991,5e0a71e9b796e999afd8ffac,12405,,Wheeling Nailers,ECHL,3,2,2,2,0
8992,5e0a71e9b796e999afd8ffae,12405,2009-10,Wilkes-Barre/Scranton Penguins,AHL,21,0,1,23,-1
8993,5e0a71e9b796e999afd8ffb0,12405,,Wheeling Nailers,ECHL,22,6,11,26,-2
8994,5e0a71ebb796e999afd8ffb3,9191,2001-02,Winnipeg Warriors City Midget,MMHL,40,50,57,16,
8995,5e0a71ebb796e999afd8ffb5,9191,2002-03,Moose Jaw Warriors,WHL,63,11,17,15,5
8996,5e0a71ebb796e999afd8ffb7,9191,2003-04,Moose Jaw Warriors,WHL,72,18,20,40,-5
8997,5e0a71ebb796e999afd8ffb9,9191,2004-05,Moose Jaw Warriors,WHL,66,26,35,57,-28
8998,5e0a71ebb796e999afd8ffbb,9191,2005-06,"Moose Jaw Warriors 
“A”",WHL,64,48,42,34,27
8999,5e0a71ebb796e999afd8ffbd,9191,2006-07,Calgary Flames,NHL,13,2,2,4,5
9000,5e0a71ebb796e999afd8ffbf,9191,,Omaha Ak-Sar-Ben Knights,AHL,66,27,33,34,-9
9001,5e0a71ebb796e999afd8ffc1,9191,2007-08,Calgary Flames,NHL,48,7,5,6,-11
9002,5e0a71ebb796e999afd8ffc3,9191,,Quad City Flames,AHL,18,2,7,4,-6
9003,5e0a71ebb796e999afd8ffc5,9191,2008-09,Calgary Flames,NHL,71,11,11,10,-11
9004,5e0a71ebb796e999afd8ffc7,9191,,Quad City Flames,AHL,5,2,0,2,1
9005,5e0a71ebb796e999afd8ffc9,9191,2009-10,Calgary Flames,NHL,60,8,11,15,5
9006,5e0a71ebb796e999afd8ffcb,9191,,Nashville Predators,NHL,18,3,2,4,1
9007,5e0a71ebb796e999afd8ffcd,9191,2010-11,Montréal Canadiens,NHL,10,1,0,2,-6
9008,5e0a71ebb796e999afd8ffcf,9191,,Hamilton Bulldogs,AHL,47,20,9,22,9
9009,5e0a71edb796e999afd8ffd9,119399,2010-11,Notre Dame Argos Midget AAA,SMHL,2,0,0,0,
9010,5e0a71edb796e999afd8ffdb,119399,2011-12,Saskatoon Contacts,SMHL,39,8,9,107,
9011,5e0a71edb796e999afd8ffdd,119399,2012-13,Moose Jaw Warriors,WHL,58,1,3,90,-13
9012,5e0a71edb796e999afd8ffdf,119399,2013-14,Moose Jaw Warriors,WHL,68,9,11,105,-9
9013,5e0a71edb796e999afd8ffe1,119399,2014-15,Saskatoon Blades,WHL,72,10,14,91,-21
9014,5e0a71edb796e999afd8ffe3,119399,2015-16,"Saskatoon Blades 
“A”",WHL,27,4,3,24,-5
9015,5e0a71edb796e999afd8ffe5,119399,,Seattle Thunderbirds,WHL,39,2,2,42,-4
9016,5e0a71edb796e999afd8ffe7,119399,2016-17,Saskatoon Quakers,PJHL,21,21,33,24,
9017,5e0a71edb796e999afd8ffe9,119399,,Miramichi Timberwolves,MJAHL,21,5,11,18,
9018,5e0a71edb796e999afd8ffeb,119399,2017-18,Univ. of Calgary,USports,9,0,0,2,
9019,5e0a71edb796e999afd8ffed,119399,2018-19,Univ. of Calgary,USports,15,2,4,22,
9020,5e0a71edb796e999afd8ffef,119399,2019-20,Univ. of Calgary,USports,6,0,0,6,
9021,5e0a71f0b796e999afd8fff3,38690,2004-05,London Knights,OHL,12,0,2,6,1
9022,5e0a71f0b796e999afd8fff5,38690,,Toronto St. Michael's Majors,OHL,42,11,10,31,1
9023,5e0a71f2b796e999afd8fffb,350215,2014-15,North Shore WC Bantam A1-T1,PCBHL,64,9,36,72,
9024,5e0a71f2b796e999afd8fffd,350215,2015-16,Vancouver NW Giants,BCMML,32,3,14,16,
9025,5e0a71f2b796e999afd8ffff,350215,2016-17,Edmonton Oil Kings,WHL,62,1,9,20,-19
9026,5e0a71f2b796e999afd90001,350215,2017-18,Edmonton Oil Kings,WHL,72,5,7,35,-36
9027,5e0a71f2b796e999afd90003,350215,2018-19,"Edmonton Oil Kings 
“A”",WHL,67,5,21,52,22
9028,5e0a71f2b796e999afd90005,350215,2019-20,Edmonton Oil Kings,WHL,37,2,9,18,10
9029,5e0a71f4b796e999afd90008,295994,2013-14,Brandon Wheat Kings Bantam AAA 2,WBAAA2,31,17,13,22,
9030,5e0a71f4b796e999afd9000a,295994,2014-15,Brandon Wheat Kings Bantam AAA,WBAAA,27,12,12,20,
9031,5e0a71f4b796e999afd9000c,295994,2015-16,Brandon Wheat Kings Midget AAA,MMHL,43,11,18,32,
9032,5e0a71f4b796e999afd9000e,295994,2016-17,Brandon Wheat Kings Midget AAA,MMHL,44,27,33,58,
9033,5e0a71f4b796e999afd90010,295994,,Dauphin Kings,MJHL,1,0,0,0,
9034,5e0a71f4b796e999afd90012,295994,2017-18,Brandon Wheat Kings Midget AAA,MMHL,37,36,38,52,
9035,5e0a71f4b796e999afd90014,295994,,Brandon Wheat Kings,WHL,5,0,0,0,-1
9036,5e0a71f4b796e999afd90016,295994,2018-19,Brandon Wheat Kings,WHL,46,4,3,20,-11
9037,5e0a71f4b796e999afd90018,295994,2019-20,Brandon Wheat Kings,WHL,35,13,11,24,3
9038,5e0a71f7b796e999afd9001b,19375,1998-99,Medicine Hat Hounds Bantam AAA,AMBHL,35,7,13,121,
9039,5e0a71f7b796e999afd9001d,19375,1999-00,Medicine Hat Tigers Midget AAA,AMHL,33,4,9,20,
9040,5e0a71f7b796e999afd9001f,19375,2000-01,Medicine Hat Tigers Midget AAA,AMHL,35,12,18,57,
9041,5e0a71f7b796e999afd90021,19375,2001-02,Brandon Wheat Kings,WHL,52,6,13,33,10
9042,5e0a71f7b796e999afd90023,19375,2002-03,Brandon Wheat Kings,WHL,67,12,29,78,17
9043,5e0a71f7b796e999afd90025,19375,2003-04,Brandon Wheat Kings,WHL,38,6,15,22,-5
9044,5e0a71f7b796e999afd90027,19375,,Kamloops Blazers,WHL,27,2,6,33,2
9045,5e0a71f7b796e999afd90029,19375,2004-05,Prince George Cougars,WHL,12,3,0,20,-8
9046,5e0a71f7b796e999afd9002b,19375,,Yorkton Terriers,SJHL,40,10,28,70,
9047,5e0a71f7b796e999afd9002d,19375,2005-06,Victoria Salmon Kings,ECHL,7,1,0,2,
9048,5e0a71f7b796e999afd9002f,19375,,Univ. of Regina,USports,31,11,20,56,
9049,5e0a71f7b796e999afd90031,19375,2006-07,New Mexico Scorpions,CHL,31,5,12,18,2
9050,5e0a71f7b796e999afd90033,19375,,Tulsa Oilers,CHL,10,2,2,8,-4
9051,5e0a71f7b796e999afd90035,19375,2007-08,Tulsa Oilers,CHL,27,4,11,36,-5
9052,5e0a71f7b796e999afd90037,19375,,Rio Grande Valley Killer Bees,CHL,29,3,8,18,-23
9053,5e0a71f7b796e999afd90039,19375,2013-14,Theodore Buffalos,THL,15,14,16,12,
9054,5e0a71f7b796e999afd9003b,19375,2014-15,Theodore Buffalos,THL,18,4,20,6,
9055,5e0a71f7b796e999afd9003d,19375,2015-16,Theodore Buffalos,THL,17,14,24,14,
9056,5e0a71f7b796e999afd9003f,19375,2016-17,Theodore Buffalos,THL,17,5,19,16,
9057,5e0a71f7b796e999afd90041,19375,2017-18,Theodore Buffalos,THL,7,1,13,0,
9058,5e0a71f7b796e999afd90043,19375,2018-19,Theodore Buffalos,THL,14,4,16,6,
9059,5e0a71fbb796e999afd90046,295911,2014-15,Yorkton Terriers Bantam AA,SBAAHL,23,7,10,14,
9060,5e0a71fbb796e999afd90048,295911,2015-16,Yorkton Maulers,SMHL,42,2,13,36,
9061,5e0a71fbb796e999afd9004a,295911,2016-17,Yorkton Maulers,SMHL,42,11,18,62,
9062,5e0a71fbb796e999afd9004c,295911,,Kelowna Rockets,WHL,4,0,0,0,-1
9063,5e0a71fbb796e999afd9004e,295911,2017-18,Kelowna Rockets,WHL,67,3,13,44,4
9064,5e0a71fbb796e999afd90050,295911,2018-19,Kelowna Rockets,WHL,68,4,29,64,-8
9065,5e0a71fbb796e999afd90052,295911,2019-20,Kelowna Rockets,WHL,34,5,23,10,2
9066,5e0a71fdb796e999afd90057,11327,2000-01,Wheatfield Jr. Blades,EmJHL,62,4,10,58,
9067,5e0a71fdb796e999afd90059,11327,2001-02,Buffalo Lightning,OPJHL,23,2,1,37,
9068,5e0a71fdb796e999afd9005b,11327,2002-03,Buffalo Lightning,OPJHL,46,4,13,135,
9069,5e0a71fdb796e999afd9005d,11327,2003-04,Lincoln Stars,USHL,55,2,1,55,-6
9070,5e0a71fdb796e999afd9005f,11327,2004-05,Sarnia Sting,OHL,67,2,20,128,-30
9071,5e0a71fdb796e999afd90061,11327,2005-06,Sarnia Sting,OHL,37,7,20,95,-8
9072,5e0a71fdb796e999afd90063,11327,,Sudbury Wolves,OHL,26,3,8,41,0
9073,5e0a71fdb796e999afd90065,11327,2006-07,Sudbury Wolves,OHL,4,0,0,14,2
9074,5e0a71fdb796e999afd90067,11327,,Fort Wayne Komets,UHL,6,0,0,13,-2
9075,5e0a71fdb796e999afd90069,11327,,Sarnia Sting,OHL,34,1,9,60,3
